candidate_id,candidate_name,candidate_type,object_designation,sentry_match_status,sentry_object_fullname,year_range,potential_impact_count,cumulative_impact_probability,palermo_scale_cumulative,palermo_scale_maximum,torino_scale_maximum,estimated_diameter_km,crosscheck_note
CAW_0066,CAW_0066,close_approach_window,2020 VP4,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0066,CAW_0066,close_approach_window,2022 YL4,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0066,CAW_0066,close_approach_window,2003 WH98,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0066,CAW_0066,close_approach_window,2003 XK,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0080,CAW_0080,close_approach_window,437844,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0080,CAW_0080,close_approach_window,2004 OW10,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0080,CAW_0080,close_approach_window,2004 OD4,matched_sentry,(2004 OD4),2093-2093,1,1.836e-09,-9.90,-9.90,0,0.014,Object appears in the current fetched CNEOS Sentry table.
CAW_0080,CAW_0080,close_approach_window,54509,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0079,CAW_0079,close_approach_window,25143,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0079,CAW_0079,close_approach_window,2004 MC,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0079,CAW_0079,close_approach_window,2025 ME90,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0079,CAW_0079,close_approach_window,2004 NU7,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0064,CAW_0064,close_approach_window,2003 UM3,matched_sentry,(2003 UM3),2030-2057,3,3.90677e-08,-8.60,-8.68,0,0.00832,Object appears in the current fetched CNEOS Sentry table.
CAW_0064,CAW_0064,close_approach_window,2003 UY12,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0064,CAW_0064,close_approach_window,2022 CU4,matched_sentry,(2022 CU4),2081-2122,102,6.97468434e-05,-6.65,-7.45,0,0.0047,Object appears in the current fetched CNEOS Sentry table.
CAW_0064,CAW_0064,close_approach_window,2003 UQ12,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0044,HEF_0044,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0039,CAW_0039,close_approach_window,2002 GQ,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0039,CAW_0039,close_approach_window,503911,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0039,CAW_0039,close_approach_window,2024 GX3,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0039,CAW_0039,close_approach_window,2025 GK,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0177,HEF_0177,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0007,HEF_0007,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0048,CAW_0048,close_approach_window,2019 UL,matched_sentry,(2019 UL),2082-2121,41,0.000112962664,-6.11,-6.33,0,0.0061,Object appears in the current fetched CNEOS Sentry table.
CAW_0048,CAW_0048,close_approach_window,2002 UV36,matched_sentry,(2002 UV36),2087-2087,1,6.805e-06,-6.18,-6.18,0,0.016,Object appears in the current fetched CNEOS Sentry table.
CAW_0048,CAW_0048,close_approach_window,2002 VX91,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0048,CAW_0048,close_approach_window,2002 VZ91,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0048,CAW_0048,close_approach_window,2002 VY91,matched_sentry,(2002 VY91),2112-2119,5,1.6521331e-06,-6.63,-6.74,0,0.021,Object appears in the current fetched CNEOS Sentry table.
HEF_0188,HEF_0188,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0103,HEF_0103,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0084,CAW_0084,close_approach_window,2016 CD31,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0084,CAW_0084,close_approach_window,4179,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0084,CAW_0084,close_approach_window,2016 TQ54,matched_sentry,(2016 TQ54),2082-2120,10,1.8043724e-06,-7.12,-7.50,0,0.012,Object appears in the current fetched CNEOS Sentry table.
CAW_0084,CAW_0084,close_approach_window,2004 TE10,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0077,CAW_0077,close_approach_window,2025 LE,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0077,CAW_0077,close_approach_window,2023 GX,matched_sentry,(2023 GX),2104-2122,10,1.475194e-05,-6.05,-6.52,0,0.016,Object appears in the current fetched CNEOS Sentry table.
CAW_0077,CAW_0077,close_approach_window,2004 KG17,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0077,CAW_0077,close_approach_window,2004 KF17,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0017,CAW_0017,close_approach_window,2020 XF4,matched_sentry,(2020 XF4),2108-2119,7,2.98247e-06,-7.17,-7.39,0,0.01,Object appears in the current fetched CNEOS Sentry table.
CAW_0017,CAW_0017,close_approach_window,2000 YA,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0017,CAW_0017,close_approach_window,2017 WZ14,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0017,CAW_0017,close_approach_window,2001 AV43,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
month_2,Month 2,fireball_month_cluster,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0015,HEF_0015,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0009,CAW_0009,close_approach_window,2023 MZ5,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0009,CAW_0009,close_approach_window,2019 AC3,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0009,CAW_0009,close_approach_window,2025 YL4,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0009,CAW_0009,close_approach_window,2012 VS76,matched_sentry,(2012 VS76),2081-2120,15,1.9442009e-05,-5.74,-6.05,0,0.014,Object appears in the current fetched CNEOS Sentry table.
CAW_0020,CAW_0020,close_approach_window,2001 CP36,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0020,CAW_0020,close_approach_window,2022 EZ6,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0020,CAW_0020,close_approach_window,2001 DZ76,matched_sentry,(2001 DZ76),2079-2079,1,1.616e-09,-9.01,-9.01,0,0.028,Object appears in the current fetched CNEOS Sentry table.
CAW_0020,CAW_0020,close_approach_window,2001 EC,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0030,CAW_0030,close_approach_window,2001 UP,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0030,CAW_0030,close_approach_window,2001 UD18,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0030,CAW_0030,close_approach_window,2001 UF5,matched_sentry,(2001 UF5),2058-2058,1,1.618e-09,-7.18,-7.18,0,0.11,Object appears in the current fetched CNEOS Sentry table.
CAW_0030,CAW_0030,close_approach_window,2017 JQ1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0058,CAW_0058,close_approach_window,2003 LN6,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0058,CAW_0058,close_approach_window,2003 ME1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0058,CAW_0058,close_approach_window,2006 MV1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0058,CAW_0058,close_approach_window,2003 MN,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0166,HEF_0166,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0112,HEF_0112,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0023,HEF_0023,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0107,HEF_0107,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0041,HEF_0041,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0116,HEF_0116,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0043,HEF_0043,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0153,HEF_0153,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0050,CAW_0050,close_approach_window,2002 XV90,matched_sentry,(2002 XV90),2102-2113,2,1.33836e-07,-7.21,-7.22,0,0.035,Object appears in the current fetched CNEOS Sentry table.
CAW_0050,CAW_0050,close_approach_window,2017 XY2,matched_sentry,(2017 XY2),2108-2108,1,9.773e-08,-8.36,-8.36,0,0.013,Object appears in the current fetched CNEOS Sentry table.
CAW_0050,CAW_0050,close_approach_window,2015 VC2,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0079,HEF_0079,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0110,HEF_0110,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0033,CAW_0033,close_approach_window,2001 YN2,matched_sentry,(2001 YN2),2067-2113,4,2.4118e-08,-7.42,-7.70,0,0.035,Object appears in the current fetched CNEOS Sentry table.
CAW_0033,CAW_0033,close_approach_window,33342,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0033,CAW_0033,close_approach_window,2022 XC1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0033,CAW_0033,close_approach_window,2001 XX103,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0090,CAW_0090,close_approach_window,2005 AU3,matched_sentry,(2005 AU3),2048-2122,64,1.64084499e-05,-5.37,-6.09,0,0.0215,Object appears in the current fetched CNEOS Sentry table.
CAW_0090,CAW_0090,close_approach_window,2005 BS1,matched_sentry,(2005 BS1),2041-2041,1,6.744e-07,-6.74,-6.74,0,0.012,Object appears in the current fetched CNEOS Sentry table.
CAW_0090,CAW_0090,close_approach_window,2005 BU,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0005,CAW_0005,close_approach_window,2025 FA2,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0005,CAW_0005,close_approach_window,2020 QL7,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0005,CAW_0005,close_approach_window,234145,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0047,HEF_0047,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0072,HEF_0072,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0085,CAW_0085,close_approach_window,2004 RH357,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0085,CAW_0085,close_approach_window,2017 UR2,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0085,CAW_0085,close_approach_window,2004 UH1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0018,CAW_0018,close_approach_window,2011 CL50,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0018,CAW_0018,close_approach_window,2001 BB16,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0018,CAW_0018,close_approach_window,2001 BA16,matched_sentry,(2001 BA16),2040-2051,3,9.4606e-06,-5.11,-5.14,0,0.023,Object appears in the current fetched CNEOS Sentry table.
CAW_0015,CAW_0015,close_approach_window,2000 UK11,matched_sentry,(2000 UK11),2122-2122,2,0.00011895,-4.39,-4.47,0,0.034,Object appears in the current fetched CNEOS Sentry table.
CAW_0015,CAW_0015,close_approach_window,2021 UX1,matched_sentry,(2021 UX1),2034-2121,103,9.57587935e-05,-6.06,-6.48,0,0.0048,Object appears in the current fetched CNEOS Sentry table.
CAW_0015,CAW_0015,close_approach_window,494658,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0015,CAW_0015,close_approach_window,2025 VA1,matched_sentry,(2025 VA1),2060-2124,9,3.5222925e-05,-6.01,-6.04,0,0.0076,Object appears in the current fetched CNEOS Sentry table.
CAW_0037,CAW_0037,close_approach_window,2025 DJ13,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0037,CAW_0037,close_approach_window,2002 EM7,matched_sentry,(2002 EM7),2117-2117,1,1.819e-09,-8.76,-8.76,0,0.045,Object appears in the current fetched CNEOS Sentry table.
CAW_0037,CAW_0037,close_approach_window,2002 FW1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0027,HEF_0027,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0057,CAW_0057,close_approach_window,2003 LH,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0057,CAW_0057,close_approach_window,2003 LW2,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0057,CAW_0057,close_approach_window,2025 WB10,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0078,CAW_0078,close_approach_window,2004 LX5,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0078,CAW_0078,close_approach_window,2004 MS1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0078,CAW_0078,close_approach_window,2004 MR1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0016,CAW_0016,close_approach_window,2019 XN2,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0016,CAW_0016,close_approach_window,2025 WG16,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0016,CAW_0016,close_approach_window,2000 WL107,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0016,CAW_0016,close_approach_window,2019 AG7,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0025,CAW_0025,close_approach_window,2020 UC4,matched_sentry,(2020 UC4),2084-2121,9,7.70318e-07,-6.93,-7.39,0,0.021,Object appears in the current fetched CNEOS Sentry table.
CAW_0025,CAW_0025,close_approach_window,2003 YN107,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0025,CAW_0025,close_approach_window,2020 KQ7,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0025,CAW_0025,close_approach_window,2020 MK3,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
54509, 54509 YORP (2000 PH5),repeating_close_approach_object,54509,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0160,HEF_0160,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0010,HEF_0010,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0032,CAW_0032,close_approach_window,2001 WM15,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0032,CAW_0032,close_approach_window,2001 XX4,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0032,CAW_0032,close_approach_window,2001 YD1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0034,CAW_0034,close_approach_window,2001 YB5,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0034,CAW_0034,close_approach_window,2009 BG,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0034,CAW_0034,close_approach_window,2002 AN129,matched_sentry,(2002 AN129),2064-2111,2,1.1134e-07,-7.42,-7.49,0,0.021,Object appears in the current fetched CNEOS Sentry table.
HEF_0158,HEF_0158,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2003 YN107,       (2003 YN107),repeating_close_approach_object,2003 YN107,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0058,HEF_0058,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0035,CAW_0035,close_approach_window,2002 AL31,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0035,CAW_0035,close_approach_window,2002 CC14,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0035,CAW_0035,close_approach_window,2002 CA26,matched_sentry,(2002 CA26),2120-2120,1,2.415e-09,-9.33,-9.33,0,0.022,Object appears in the current fetched CNEOS Sentry table.
HEF_0091,HEF_0091,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0147,HEF_0147,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0104,HEF_0104,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0075,HEF_0075,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0060,HEF_0060,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0096,HEF_0096,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0042,CAW_0042,close_approach_window,2002 MN,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0042,CAW_0042,close_approach_window,2002 LZ45,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0084,HEF_0084,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0086,HEF_0086,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0059,HEF_0059,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0056,HEF_0056,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0050,HEF_0050,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0069,CAW_0069,close_approach_window,2004 BN41,matched_sentry,(2004 BN41),2086-2122,9,2.354599e-06,-6.31,-6.66,0,0.024,Object appears in the current fetched CNEOS Sentry table.
CAW_0069,CAW_0069,close_approach_window,2004 BV18,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0069,CAW_0069,close_approach_window,2019 BS2,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0195,HEF_0195,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0192,HEF_0192,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0039,HEF_0039,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0068,HEF_0068,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0040,HEF_0040,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0044,CAW_0044,close_approach_window,2013 YP139,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0044,CAW_0044,close_approach_window,2002 PN,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0044,CAW_0044,close_approach_window,2021 CZ3,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0036,CAW_0036,close_approach_window,2002 CB26,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0036,CAW_0036,close_approach_window,2025 DU,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0028,CAW_0028,close_approach_window,2024 RH7,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0028,CAW_0028,close_approach_window,2020 RG2,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0175,HEF_0175,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0008,CAW_0008,close_approach_window,2023 MC1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0008,CAW_0008,close_approach_window,2000 LG6,matched_sentry,(2000 LG6),2081-2122,116,0.0021306256026,-4.99,-5.39,0,0.0053,Object appears in the current fetched CNEOS Sentry table.
CAW_0023,CAW_0023,close_approach_window,363116,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0023,CAW_0023,close_approach_window,2015 HQ171,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0023,CAW_0023,close_approach_window,2026 JQ,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0201,HEF_0201,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0021,CAW_0021,close_approach_window,2001 FR85,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
